claim_id,user_id,user_phone,aadhar_number,vehicle_type,vehicle_subtype,vehicle_age,vehicle_model,chassis_number,policy_number,policy_validity,claim_type,previous_claims,claim_frequency_30d,accident_type,accident_severity,accident_location,garage_city,claim_amount,repair_estimate,garage_id,agent_id,document_verified,damage_consistency,image_uploaded,days_to_claim,is_fraud
f083ab44-76ff-4584-8104-a21ff827ae58,6b79e301-12bc-47e1-9247-0f631cd7febe,9789014854,318631849111,bike,cruiser,5,Model_46,e8acd2e3-a,1b1d1e4f,3,accident,2,4,minor,medium,Bangalore,Mumbai,13099,7304,G003,A10,0,0,1,7,0
538640d4-d722-487e-8440-ca4c395d7912,42334ba3-df48-4f92-a5b3-31f1eb95a8b3,9461341302,948032376901,bike,classic,8,Model_30,7a729d67-8,792364d6,1,theft,1,1,major,low,Pune,Bangalore,53820,44853,G003,A12,0,0,0,6,0
b119630d-8b34-4753-9122-c9fbe2bbb185,4ee3d5dd-22aa-4a78-9eb0-77c57db51ee5,9078782567,326393091611,bike,classic,8,Model_34,7e5ebaae-9,3ded86f2,2,theft,6,3,minor,medium,Pune,Delhi,172850,34570,G002,A10,1,0,1,2,1
d5021672-c606-49b4-ae5a-cc8ee88cbe9c,c809f6fb-2cad-4297-9f70-dfa2949db0e6,9501522697,896679928085,bike,scooty,10,Model_9,143cc3fe-f,58076d5e,1,accident,2,1,major,medium,Bangalore,Mumbai,45193,40655,G002,A12,1,0,1,10,0
8f5c69d2-d3c5-4534-9447-423cd959a79a,7ebac9fb-7885-41b6-8a67-14787b2af04b,9115925072,122938471973,bike,cruiser,7,Model_7,205c4548-3,b2e256c4,2,theft,5,4,minor,medium,Delhi,Pune,54565,49895,G003,A11,1,0,0,9,1
a58bcc2b-1fcc-40ce-8c93-922d6c7ee7d3,60bcd2cb-c813-4d7a-b25c-ad95ce161831,9755497884,888636551125,car,sedan,10,Model_8,5bf29ff1-b,7a3d18c0,5,theft,1,1,major,high,Pune,Delhi,230655,46131,G003,A10,0,0,0,4,1
c38d1d58-3610-46e7-8a6f-b2e3e533d2a4,494d064d-ed49-4431-94c6-57187753bf0e,9203051767,286365184875,car,XUV,7,Model_49,016de3e1-5,c244579c,3,theft,5,1,major,high,Pune,Mumbai,197860,39572,G002,A10,1,1,1,8,1
70be0d24-b17a-4307-854c-4364c05b2b3a,98a852ba-b85b-4e6e-bd2a-d9fc04fa6ce3,9262164168,129006410980,car,sedan,2,Model_46,a2dc7ab3-5,3d2f2086,5,accident,6,1,minor,low,Bangalore,Pune,41822,33397,G001,A12,1,0,0,6,1
8761fde6-d8c5-4a13-bfc2-5af2545ebe9d,8df8e302-3f8e-4bb3-890e-5323cda8e430,9688196483,579269325148,car,hatchback,6,Model_15,e8856520-b,f5046a63,4,theft,6,1,major,high,Delhi,Bangalore,39335,35544,G001,A10,0,0,1,9,1
8616e1f9-f2cd-4501-8b12-4d78a4f6aa78,48b207e7-5773-4e09-8cb8-13175ec9d329,9283193691,862766171654,bike,sports,9,Model_25,647294f7-b,1a2f8f93,2,theft,3,4,minor,low,Pune,Bangalore,14075,12926,G003,A12,1,0,1,5,0
f98d8020-251e-4bf7-8010-5a532d7d9781,737a3a9f-39b7-4d6e-9baf-09088a557a3d,9503165951,138224960880,car,sedan,1,Model_16,6cf73470-1,d8ad9041,1,theft,3,4,major,medium,Delhi,Pune,33331,20800,G002,A10,0,0,1,4,0
90dd95dc-a3a2-42cf-9a3c-9bff24ac7a07,7300e51e-e2d8-4280-a466-df607e19a0f1,9151378795,502035744969,car,hatchback,5,Model_34,96be8303-f,b647360b,1,theft,4,0,minor,high,Delhi,Pune,38209,28453,G003,A11,0,0,0,9,0
30aa0eda-b2b8-4498-947f-2ef52ededfe0,72d51984-5665-4781-81e1-5d4bb48eb943,9318932177,594162557677,car,XUV,9,Model_4,ada28489-e,ac837636,4,accident,1,2,minor,high,Pune,Mumbai,31042,17373,G001,A11,0,0,1,7,0
85064784-f8a6-4b14-9fc2-4f18f2f68dae,ff52961a-f37b-41ba-814b-7459c7cdd95e,9947764072,911908939828,bike,sports,8,Model_35,0fa6bdfa-8,f263402f,1,accident,1,3,minor,high,Bangalore,Delhi,23964,18826,G001,A12,0,0,1,10,0
d4816bd4-d61a-4242-8946-33417ebf0cdd,151a9093-d3c9-4c76-ae17-22d0cd3eb7cf,9729275006,284707528390,bike,cruiser,6,Model_7,601b93cb-a,2a4694ce,3,theft,6,1,major,low,Mumbai,Pune,258888,32361,G002,A11,0,0,0,2,1
a409240f-746e-4148-8687-20ca6dff4b6c,965dc061-1221-446c-97e2-d33ed0fc57bd,9553766484,358011203152,bike,cruiser,10,Model_7,d533ac4d-a,e9c93667,1,theft,2,3,minor,high,Pune,Delhi,18559,5890,G003,A10,1,1,0,3,0
229f70f7-2d96-4a0f-9405-b9b9521766aa,ebd8bb26-7ba9-4578-ac48-b75a41ba5773,9219580477,942301984148,car,hatchback,6,Model_28,cfc9a296-d,82b91485,1,theft,5,0,minor,low,Delhi,Bangalore,204554,29222,G001,A10,0,1,0,4,1
01c76ada-6be7-4301-8732-5db6f79ad3f1,7d1e38ca-921a-4c61-b37e-8f17756078f8,9605983604,106207477670,bike,classic,5,Model_17,a1bc409c-2,30bbaafd,4,theft,5,1,minor,high,Pune,Mumbai,156204,39051,G003,A12,1,0,1,6,1
260aeca4-1fbb-422a-8aa0-4b836930592a,eacf3582-e7c8-4db4-8c39-60d54aa8409e,9773378225,781710734326,bike,classic,7,Model_18,e6e911e1-e,c2d54ad0,4,theft,2,2,major,low,Mumbai,Bangalore,92346,30782,G002,A10,1,1,0,10,1
c18e80b8-bb40-4f4b-8588-bf9ae19b6c16,a20e72ed-76c8-4194-874d-2621bb4dd4a9,9922507706,224189250811,bike,cruiser,2,Model_38,3955bc5a-9,d631280d,5,accident,4,1,minor,low,Pune,Mumbai,47285,9457,G003,A10,1,0,1,1,1
282f098b-c590-4a35-9d7c-72455fc78923,2ff800f2-2241-4961-a1a7-d245da2c1606,9638756069,357989494236,bike,classic,4,Model_42,74bdd1f4-5,2df2c12d,4,accident,4,1,minor,medium,Mumbai,Pune,48872,44285,G001,A11,1,0,1,2,0
af5eb7a1-4566-4614-9535-ef3daaf135ae,73644c10-5bd0-4402-9f2f-a437525ab722,9397657826,315140667661,bike,classic,3,Model_24,96e8c2df-c,7565e792,5,accident,0,0,major,medium,Delhi,Bangalore,37856,30045,G003,A11,0,1,0,2,0
5adfa28e-de4d-4584-9453-671f5f02362e,421a8d7c-ce0d-4edc-bf03-16f5ecbd1af0,9894353012,606585005784,car,hatchback,3,Model_41,27fc2b8e-a,f90e75b2,1,theft,1,2,minor,medium,Bangalore,Bangalore,136104,17013,G001,A11,0,1,0,1,1
340d5d4b-53d6-4a9b-a83d-3b060499e2d2,fc4cc3bd-c283-41ef-b1cb-e45c11d8d46d,9698653223,918613765536,car,XUV,2,Model_45,c99ed279-0,04569154,5,theft,3,5,major,low,Mumbai,Mumbai,32016,10672,G003,A11,1,1,0,7,1
27b4a477-b64b-49ad-9201-b1fe73bd3d42,de6e9fd7-98a2-41bd-93bd-e97c2b3b1f1a,9794062851,935384947903,car,hatchback,3,Model_21,ba8fff05-6,6c488a45,3,accident,4,4,minor,medium,Pune,Delhi,54913,36237,G001,A10,1,0,1,1,0
ac093a22-bd86-4364-a1e2-b85163947917,6f381e29-8545-4a13-a1d5-5170ea27a3d4,9158853286,901591457731,car,XUV,1,Model_12,c4501ebd-a,225b7574,1,theft,4,1,minor,medium,Delhi,Bangalore,46088,31557,G003,A10,0,1,1,5,0
2307ab64-5e5a-4616-8434-54a4291954e0,4651509f-8819-41a8-aca1-dc747f7780e1,9116878771,951536076576,car,XUV,10,Model_15,cef6078c-a,37effdd3,4,theft,6,0,minor,low,Mumbai,Mumbai,121224,40408,G001,A11,0,1,0,1,1
fdb0e0f9-e2ae-4260-83bc-c5a1ee051678,703d317d-6439-442f-91bd-b086c5c85781,9887914506,904259904000,bike,scooty,6,Model_37,164199bc-f,71c42578,3,theft,2,0,major,high,Mumbai,Pune,63837,46407,G002,A12,1,1,0,9,0
1c710e0c-0544-4a10-bfab-4ef6ad3250ac,7c49b1dc-cc38-43bb-879e-55ccb1e02f6c,9820365699,890162646738,car,hatchback,7,Model_38,d7c1e9b1-8,945455e9,3,theft,5,2,minor,high,Mumbai,Bangalore,44484,38946,G003,A11,0,1,0,1,1
d6b9608e-2452-4356-8ecd-37368cc809b9,8169a4ec-53f4-4162-90a0-e684a8c8ffb5,9037992716,803368244900,bike,scooty,8,Model_50,0b310cd7-d,56e1069c,3,accident,0,3,minor,low,Pune,Pune,62231,44329,G001,A10,1,1,1,10,0
328f35a8-7a24-4cc1-809a-98b111760702,fb803d35-6357-4b37-b004-83f9e035e823,9119411694,550807292283,car,hatchback,3,Model_36,d3ff1483-3,81b98c06,2,accident,6,3,major,medium,Mumbai,Pune,49870,42104,G003,A12,0,0,0,10,1
736e2255-c200-4ecc-8f77-194aaf802b19,06b18178-fb21-499d-9dcd-bcc97ebd6a2e,9127381133,195108161861,car,XUV,8,Model_47,86dd8c86-e,c446fc76,5,accident,6,2,minor,medium,Bangalore,Pune,43720,39629,G001,A12,0,1,1,10,1
5341862a-b07f-43d2-b09f-331779f09c14,b6cb1f00-6f8d-4a78-9b83-8f1f7d43bd16,9359177993,670382759566,bike,classic,1,Model_35,4ecd4aa3-2,e1dd2b1d,5,theft,4,0,major,low,Bangalore,Bangalore,36462,29183,G003,A10,1,1,0,6,0
3317ec3a-52f4-4176-a1a4-aabd05c18fa1,0de48a22-2360-46a0-a344-3424cb348392,9175183994,187927180366,car,SUV,3,Model_47,e6a64610-9,ec0d1e9e,3,accident,6,4,minor,low,Bangalore,Delhi,29640,22849,G002,A10,1,0,0,4,1
62799240-69b5-4dfd-8906-efedb5824210,4ab89671-4220-45c2-a1f4-a7efd94417dc,9826743914,726202799156,bike,scooty,2,Model_22,2ebdf3c7-6,cddfb61b,3,theft,1,5,major,medium,Delhi,Delhi,60547,40678,G002,A10,1,1,0,6,0
e3d5d9e3-ecac-45ac-be13-3aa1ecf3cae1,bfd9e1f3-85a9-4d60-81a6-ba72d19580dd,9391909395,300450140374,car,XUV,5,Model_33,9a0e2bd8-6,413c10c6,3,theft,4,3,minor,medium,Mumbai,Pune,38230,36851,G001,A12,1,1,0,10,0
f2e7c714-ae23-4ac8-9b72-b6fbd1509112,c042d9e0-cf18-4ada-8712-ce5df2ac6c1e,9009565678,849202760880,car,sedan,6,Model_23,c275cbab-5,5434c4d3,1,accident,3,0,major,high,Pune,Delhi,48843,34380,G001,A11,1,0,1,10,0
694658ce-e326-41f1-a639-3c9e369cdc19,77cf0096-feaa-4d2e-bf60-91b52f2bf2c9,9476525216,573976161882,bike,scooty,9,Model_2,3dd10148-6,d532ec10,4,theft,0,1,minor,medium,Bangalore,Bangalore,51109,44327,G002,A12,1,1,1,9,0
df579975-eaa0-4250-b991-f43b5dc95288,8c3308ba-48a3-4121-93b9-fb502e453246,9909709589,909373554506,bike,sports,3,Model_49,8c79e20a-f,d9f5f1d7,2,theft,5,2,minor,low,Bangalore,Bangalore,25047,11063,G001,A11,1,0,0,6,1
82e4b5e5-82d2-4fe5-91b7-62357e3b7256,074f303a-06de-4681-a730-c1c045706c04,9147229696,280656639117,bike,classic,4,Model_26,9b6140ee-4,1abf0481,5,theft,5,4,major,high,Bangalore,Delhi,156288,19536,G002,A11,1,1,0,5,1
f3356134-559d-40a8-9af5-552845aa736b,4de93cfc-d6b3-4c0b-b62c-3481be7d5b90,9902285901,451535445514,bike,sports,8,Model_15,610ca058-8,7a89089b,2,theft,0,3,major,high,Bangalore,Delhi,69750,23250,G001,A12,1,1,0,10,1
c30d2f78-e00b-4717-b227-6d9ca1358bc8,7b85df28-8c44-4a27-96f0-38f37c250f7b,9891839426,626608470010,car,hatchback,8,Model_40,c82c408d-e,70600b20,3,accident,6,0,major,high,Mumbai,Delhi,118155,23631,G002,A10,0,1,1,7,1
51c0f2da-c2d6-4906-90ac-d463e4e3d835,f3d07b26-f888-4475-950e-83c08c5265fc,9799977729,407253677746,car,XUV,2,Model_2,c7c1873e-e,90f49b9b,3,theft,2,0,minor,low,Delhi,Delhi,52231,38705,G001,A11,0,1,0,2,0
4ba3e287-9937-4232-ba90-a2e60f5132ea,f4e630ff-85e3-4bcf-9a06-9b1d889b1d5e,9269266588,974392537510,bike,sports,7,Model_29,4e9b0557-1,d14be465,1,accident,6,2,minor,low,Mumbai,Delhi,38390,7678,G002,A12,1,0,1,2,1
5eb471d8-727b-4296-a306-154c0442b69b,d750b92f-6040-4874-bc13-dbe1491eecd6,9263562541,476858142225,bike,scooty,1,Model_19,b476f6b0-2,ce8fcd47,4,theft,5,5,minor,medium,Mumbai,Pune,148813,21259,G002,A11,0,1,1,5,1
c57f3dc5-2c00-4b8e-917a-ea825668bb6e,e5d0cc75-b8ca-43b8-bdb7-d5539476e791,9177896667,343185022489,bike,sports,4,Model_1,1f4ee23c-e,3a40d7b6,2,accident,2,3,minor,low,Delhi,Bangalore,22059,7353,G003,A11,0,0,1,2,1
ee71b9d5-e3dc-481a-ae7b-f9c591b55baa,0c990206-6ed9-4f6b-8db0-5c866a2b702b,9709762736,489164905077,car,hatchback,1,Model_39,a9c5aa85-b,a2e81fb4,3,accident,1,0,major,high,Mumbai,Mumbai,168360,16836,G002,A11,0,1,1,3,1
8c8481c5-aa69-4e66-bc71-b2d583923349,d05db1a5-4d4d-4adb-be36-811f8b201650,9128185578,349910121386,car,hatchback,3,Model_10,60c3ce73-2,25594172,5,accident,3,0,minor,medium,Pune,Pune,218130,36355,G002,A12,1,1,0,9,1
430d0c0a-56d4-4c5d-b6d7-d59329eb414f,e5d44c19-cd4b-4c24-a730-ead176bb1c36,9844817008,257547201770,car,SUV,3,Model_48,b95c3ba8-1,f723f119,4,theft,6,5,minor,high,Bangalore,Delhi,32036,16835,G002,A10,1,1,0,4,1
0605808e-219a-4ded-a74f-d2b0eb5a14bd,18eaab30-bb92-4de1-826e-edde99b69432,9230231722,697351534475,car,SUV,5,Model_43,db249df2-4,49b94039,3,accident,6,2,minor,medium,Mumbai,Delhi,92850,15475,G003,A11,0,1,1,5,1
8d9b986d-7fc0-47d8-91d7-bef3136c6d66,5dfb0f7a-131f-4fdd-b5b4-1bf65b00b45b,9904168915,254734818255,car,XUV,8,Model_48,b17ac006-3,87fcf51f,4,accident,5,4,minor,low,Mumbai,Pune,24611,13332,G002,A12,0,1,1,9,1
595b8fd7-b816-4a12-96d3-b969982893d4,067e971b-6944-4d80-be71-c13d5263ef08,9700776369,273283508062,bike,scooty,2,Model_41,9d263764-7,1b4abf3a,4,theft,0,5,major,high,Mumbai,Bangalore,59001,46717,G002,A11,1,0,1,2,0
78b1f99c-1984-43ae-890e-64ae50bf0442,f4585ede-1adc-4c51-b614-6e373ecaa8d1,9130635541,297025597879,car,sedan,2,Model_44,33d20b56-0,202d45bd,2,theft,5,2,major,medium,Pune,Delhi,40911,32926,G003,A11,0,1,0,8,1
64754ad9-a4db-4363-9018-d0a6ef36a99b,aacd8abd-2362-4226-aff7-48f360bcab94,9213053622,737932404714,bike,sports,7,Model_17,c5703ef3-9,18883f73,4,accident,4,0,major,low,Bangalore,Mumbai,20493,6904,G002,A12,0,1,0,8,0
aa760503-9fd3-4375-ac10-25ba36b7878e,55ed982c-9cc1-45ed-a9c9-b7bf0a62fcde,9963188727,413263116219,car,sedan,8,Model_40,71735c4b-2,8801763a,4,theft,2,5,minor,low,Mumbai,Mumbai,49297,45148,G003,A11,1,1,1,2,0
47b24ab7-a2e1-497b-ba5a-623ee3323a27,dacfccc4-83fe-41f5-982d-009ffcfead95,9782495470,100478428040,car,SUV,3,Model_6,b7c13db9-a,22d7eb6b,2,theft,5,1,major,low,Mumbai,Bangalore,202945,40589,G003,A12,1,1,0,8,1
2d047f66-4b9f-403c-a646-d34ab5b6cf10,a62e74a7-5856-476d-8560-237200fe2635,9209371888,547354768974,bike,scooty,10,Model_9,df047bc1-c,f232a8d7,3,accident,6,4,major,medium,Pune,Bangalore,90408,11301,G003,A11,1,1,1,10,1
ad9e11ea-cbbf-4c8d-bbc6-ab84f9b118ed,dfd7b156-8574-4bc1-803b-45bc515da528,9012380058,859451412693,car,hatchback,1,Model_50,9a7f4692-a,c1ace4eb,5,accident,5,4,minor,low,Delhi,Bangalore,50743,46316,G002,A11,0,1,0,5,1
81e53092-c6f5-4b3d-a506-3a08dab92497,9a65f0fe-af63-4e49-89fa-d05a4c7e0855,9872682342,692952905770,bike,sports,4,Model_44,f2e7feb3-6,03cf2513,5,accident,1,4,major,low,Delhi,Delhi,61144,46823,G003,A12,0,0,0,2,0
d9902f99-e643-44ee-b0b2-0ba94a220c63,36304006-0372-44ec-95eb-e2c8204c0473,9491090290,856957028897,car,sedan,8,Model_12,5b612545-a,0e4ba3bb,3,accident,3,2,major,low,Pune,Bangalore,34343,31126,G002,A12,1,0,0,7,0
ff349db2-6d92-4b2b-bdd7-1555da4b90ee,af181ef5-1c00-48c0-b479-287e0e304c9c,9988991200,358306842563,bike,scooty,1,Model_7,29550608-c,48b2d950,1,accident,1,3,major,medium,Mumbai,Pune,24805,11874,G002,A12,1,0,1,10,0
32f2dafc-0f31-4d3a-932f-7b49f0cd091d,8110feb6-21e1-4313-9135-8e5c0abcd177,9823651802,371298750833,bike,cruiser,5,Model_49,f391c337-f,662e276a,1,accident,2,0,minor,low,Pune,Bangalore,27710,26721,G003,A12,0,1,1,8,0
6650fc8f-8034-4024-8f93-c84770b242f0,6a92c154-e681-40f0-a260-0fceb9576983,9768971654,656879997011,car,SUV,7,Model_33,9f003841-a,55e03a5a,2,accident,5,4,minor,low,Bangalore,Delhi,25615,12274,G002,A12,1,1,1,8,1
e1441ae3-6f06-44e7-90e4-bdafc4521db0,00adb1d0-ece2-4b0e-b817-a1cac3d70ed1,9814966236,417060652627,bike,classic,4,Model_6,2df4c698-d,e3783800,5,accident,1,4,minor,medium,Delhi,Mumbai,20277,17178,G003,A10,1,0,1,10,0
f0c7c60b-b9f6-4ecf-a782-149a2db8c09f,442e2735-6e0f-4afe-aae4-6d662eca84b1,9977448122,738191624779,bike,scooty,3,Model_25,fd41cfaf-e,e529e26e,3,theft,4,3,minor,medium,Bangalore,Mumbai,31656,28170,G003,A10,1,0,0,7,0
4caec0f1-fd15-4565-9a30-469bcbf2e381,61396ed7-ff57-46c1-87a6-5d12197c383b,9761815276,169642766187,car,hatchback,2,Model_39,34bc3342-b,1f681258,1,theft,3,2,minor,medium,Delhi,Delhi,33768,18362,G002,A12,1,1,1,6,0
37e6cbf6-2fb5-470c-b6e9-0c5270d6c958,052b7266-fa27-4d04-89b7-4f0d6e73c5f2,9113250005,644080910898,car,SUV,10,Model_38,6571c7b5-0,5626f6fc,3,accident,2,5,major,medium,Mumbai,Bangalore,290423,41489,G003,A10,0,1,0,4,1
39050760-2449-4ef5-a476-08d76bba316c,3453a648-2dd2-43a3-9d23-39fde1b12fa0,9521347095,259890783304,car,hatchback,2,Model_48,195b0147-6,79b695e0,5,accident,3,0,minor,high,Delhi,Pune,57659,44602,G001,A11,1,0,1,8,0
deffea6e-5396-4c32-8722-21fe4a2875ef,65fbbe51-9ff9-4c80-a9ce-4d8b38f6f484,9032276574,237589681416,car,sedan,7,Model_46,f9f99c4a-6,b7c27d84,2,theft,6,0,major,medium,Mumbai,Delhi,62820,10470,G001,A11,0,1,0,1,1
90920cdc-53f0-4c00-888d-2d37db3923ca,d3958117-e62b-4f68-a0ed-7d01f328d0b3,9365747004,612824972034,car,SUV,4,Model_20,68fddee2-7,96ffeb47,4,theft,0,2,major,high,Pune,Delhi,41488,29815,G001,A11,1,0,1,7,0
911ee393-e000-4b7c-881e-fe9c87bf6491,63633344-6028-40d6-ab41-edfc67e1ee81,9256090778,201889746122,car,sedan,10,Model_46,334025bf-2,3b11f8af,5,theft,2,1,minor,medium,Pune,Pune,39876,6646,G002,A11,0,0,1,10,1
dd2975ab-8a2c-4bc0-9021-4e43de16354b,399054f2-445d-4072-b376-16e1365fc32f,9794423835,624153922134,bike,classic,5,Model_33,fbb2e6d0-4,6b1b3452,1,theft,4,1,major,medium,Mumbai,Delhi,68994,22998,G002,A12,0,0,0,2,1
ca73e557-072d-4f0e-8090-ff7d83639117,c02eb3f8-7969-4817-ba30-064d792a6063,9742758503,235623342899,car,sedan,10,Model_3,32d6b52f-8,aba3be72,5,theft,6,3,major,low,Mumbai,Mumbai,54840,42700,G001,A10,0,1,1,2,1
2371dbcf-024a-4690-9aac-4dedf13bc043,e1e51285-bdb1-460a-87af-12719e1170b7,9206930133,492786774492,car,sedan,5,Model_50,5f724bbb-6,faa6c712,3,theft,1,1,major,medium,Mumbai,Mumbai,41200,38736,G003,A11,1,1,0,2,0
4dc63dc3-8f02-4841-a4de-5e8f03ec1b05,07b7d6eb-8963-46bc-b6ba-b6dd597fd4d6,9223325579,498292047919,car,XUV,9,Model_35,2e792cc5-0,8b754b24,1,accident,4,4,minor,medium,Bangalore,Bangalore,20237,5776,G003,A10,0,0,1,5,0
79c18d8a-5073-4243-a2ef-42cc4c4afd9b,6afe5eb7-3f43-4750-bb9f-1325af54d403,9172632175,114195663871,car,XUV,9,Model_14,ced10e81-9,18ed90ba,5,accident,1,5,major,medium,Delhi,Pune,77862,25954,G002,A12,1,1,1,9,1
7134eaf2-370b-4e32-9c19-7b1832a6f970,41b22a01-0ad7-4b10-b3d3-32ed0c03fe38,9669810256,809018192806,bike,sports,7,Model_29,f081513f-5,916e0e1b,2,accident,6,3,major,high,Pune,Mumbai,12325,8312,G003,A10,1,1,0,6,1
9048a0a0-5675-40ef-b8b1-50a666ad2876,da4beb62-53fc-441f-b897-2b8e8d9ed5c4,9856938259,422422070697,bike,sports,10,Model_4,95077789-9,bf8f9ec3,1,theft,1,1,major,low,Pune,Mumbai,165535,33107,G002,A12,1,1,1,1,1
8be4c9a5-cd23-4b19-a9e6-76709fb63cf1,1baf5409-338a-4617-9536-2cb1eab10ecc,9518158907,995746251797,car,SUV,10,Model_25,55523cf0-1,209d4915,2,accident,0,5,major,low,Mumbai,Pune,168702,28117,G002,A12,0,0,1,4,1
16aa4402-b757-489d-a0c9-963b9d93c38b,24e9de4b-22e9-41dd-8b1c-f162590694e0,9305266657,558536897077,car,hatchback,2,Model_28,2f4a16f6-4,4be6d305,2,accident,6,4,minor,low,Bangalore,Delhi,28018,18875,G003,A12,1,0,1,2,1
4635b395-ad86-4305-974a-407a4d013f49,1282a9a5-d78c-45e0-b458-ee73985f6aac,9095243394,114013649717,car,SUV,2,Model_45,8587ba0d-e,7f722390,4,theft,3,4,major,medium,Pune,Pune,87710,12530,G002,A11,0,0,1,1,1
ea3a9b88-9b3c-433f-9cb5-3a27449d77a4,283d9fe1-aa02-4a0a-ba4b-91d2f12f47c9,9888811679,867744534771,car,hatchback,2,Model_23,f114c725-c,1f98e168,5,theft,6,0,minor,medium,Mumbai,Delhi,119833,17119,G003,A10,0,1,1,4,1
1e5eb88c-422f-47ee-a20c-9c467f55bd5c,517cde07-43fd-4f9e-83bd-5e525da6e28f,9790404040,839358280865,bike,sports,10,Model_33,30f5e19c-5,e1d018e4,2,accident,6,0,major,low,Delhi,Pune,38126,29470,G002,A10,1,0,1,8,1
d3eeb7ea-2ef8-4b52-8bb8-8ad2580d9cd9,09683ec9-7100-4ae3-a168-4a9aa5a7a871,9825509668,664419351906,bike,cruiser,3,Model_39,cba67048-9,5ba5377b,1,theft,6,1,major,low,Mumbai,Bangalore,178612,25516,G003,A12,1,0,1,9,1
a1016ebd-2162-47ec-9873-82131f46a28e,e78bc702-10b0-4e52-aa17-ef1c8d99adb0,9590913330,324927085616,car,hatchback,10,Model_6,b4862a2f-2,64397524,4,theft,3,5,major,low,Pune,Bangalore,15210,11053,G002,A12,1,1,1,8,0
c0d9854e-eef5-4d7b-bb96-700929471129,45877119-07b7-4f12-97ab-b19c9274e3b2,9516734964,714828616124,bike,sports,6,Model_10,2598d8fd-5,5ea0458d,2,theft,0,3,minor,medium,Bangalore,Delhi,50463,41322,G001,A10,1,1,1,3,0
540b88c7-a02c-4312-92f3-55cba5731294,cdc11923-5c03-4425-adbc-deba19f7527d,9454301426,864160673553,bike,sports,4,Model_15,0a38aa10-0,06b8fea8,3,accident,0,2,major,medium,Mumbai,Pune,181172,45293,G003,A11,0,1,1,5,1
1a1b6630-9be4-4e76-a417-4da05df4b263,4493ce85-b0c3-42b7-89a1-4d3c5c56f8d6,9823369729,403802370782,bike,sports,1,Model_19,d73366db-a,c99b461e,3,accident,0,1,major,high,Bangalore,Mumbai,55276,46405,G002,A12,0,1,1,1,0
bac4e77e-5321-441b-815a-3052c2dc59e1,bcdb696f-8256-4dff-983c-94934dbd1083,9011159788,156433013930,car,sedan,6,Model_42,3943c3ea-a,59113632,1,theft,6,2,minor,high,Mumbai,Mumbai,31961,28660,G001,A12,1,1,1,5,1
59b6062a-16b3-411a-86f7-f1b5044305e0,c5129afa-9002-4415-8c88-c81cc99d8746,9759485603,647071376653,bike,cruiser,8,Model_37,fcc0ba96-4,c71db4ff,2,theft,6,0,major,high,Bangalore,Bangalore,32664,5444,G003,A11,0,0,0,3,1
f4e83631-3d23-4da5-b78d-2d5283098479,75fc1b1c-76d3-44a5-ac62-54d7caaad39f,9201820366,972141335329,car,XUV,4,Model_35,b9927d5a-9,fc459dbd,2,accident,1,0,minor,low,Pune,Delhi,6986,5040,G003,A11,1,1,1,9,0
ebad4cce-a20e-4427-803a-4eb17043e62c,922383d6-292c-42f7-91a1-cf289f88c769,9013963856,645305485278,car,SUV,9,Model_24,eded6e20-1,464d1a8f,2,theft,0,1,major,low,Bangalore,Mumbai,37397,25472,G003,A10,1,0,1,7,0
d655dd77-60b2-448c-a9b6-8b6426f04a11,da98d114-52c0-4c60-9f1b-0d300cc58fa0,9794406281,300874694806,car,sedan,3,Model_50,19d2aa8f-0,faa4139b,5,theft,1,2,minor,medium,Delhi,Pune,47105,45779,G001,A12,0,0,0,1,0
cad3fe4d-a814-4825-84d3-694a7a5229e9,84769e78-299e-4747-b9d4-f2a826a0c370,9419658653,325480717204,car,hatchback,8,Model_31,066163b2-b,661cd547,3,accident,5,3,major,medium,Mumbai,Delhi,34746,11582,G003,A10,1,1,0,3,1
2a728453-9716-468a-a5ac-4cf9bf8d1e5d,0d41c396-3a1e-4837-9115-e4c54e46e178,9913506862,473417389705,car,hatchback,1,Model_18,4d7e7a32-8,a25e0997,5,theft,1,4,major,low,Bangalore,Bangalore,25104,21831,G001,A11,0,1,1,6,0
f0a81adb-9fcc-4ffa-9518-e890187c58fc,ae811361-a2a7-40fe-9bd7-b93a2805084e,9372550649,895194963621,bike,sports,8,Model_8,327c0bf7-a,c106b703,1,theft,3,5,minor,high,Mumbai,Pune,25907,21520,G001,A10,0,0,0,3,0
c0dde960-ae5c-4919-bc0a-47b894d6a3ac,2b6bca23-84ac-4623-9e54-e9f3f95cb9ce,9066919024,506771906163,car,XUV,5,Model_13,8ca97623-9,afaba1c2,3,accident,6,4,major,low,Mumbai,Delhi,26324,18336,G002,A12,0,1,0,5,1
c62fb34c-86b9-4acf-8045-6fd97b5ef027,689ae75a-25c4-4150-b252-6b2531098603,9205860839,744234208738,car,SUV,7,Model_29,72c0b5e3-8,a6ef182d,1,accident,1,4,minor,medium,Mumbai,Pune,59394,41216,G002,A10,1,0,1,5,0
48105fdf-70ac-4f29-a778-816cdf616c9f,1a5b1371-d6a7-48a7-8c84-d712d355ec48,9992173191,943396065995,bike,sports,3,Model_35,c589736c-8,d1ef9988,2,accident,6,5,major,high,Mumbai,Bangalore,9937,5193,G001,A12,0,0,1,9,1
